date,canton,noopdeliveredTotal,noopdeliveredPer100,administeredTotal,administeredPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,noopreceivedTotal,noopreceivedPer100
2021-11-28,BE,0,0,1462838,139.65,697635,66.6,0,0
2021-11-28,BL,0,0,397018,135.59,197114,67.32,0,0
2021-11-28,BS,0,0,308337,157.29,136403,69.58,0,0
2021-11-28,CH,0,0,11847172,135.57,5710392,65.35,0,0
2021-11-28,CHFL,0,0,11897783,135.54,5735397,65.34,0,0
2021-11-28,FL,0,0,50611,129.59,25005,64.03,0,0
2021-11-28,FR,0,0,399065,121,217216,65.86,0,0
2021-11-28,GE,0,0,752167,147.64,336099,65.97,0,0
2021-11-28,GL,0,0,50071,121.56,24625,59.78,0,0
2021-11-28,GR,0,0,277836,137.97,133321,66.21,0,0
2021-11-28,JU,0,0,93546,126.76,45225,61.28,0,0
2021-11-28,LU,0,0,561870,133.67,268244,63.82,0,0
2021-11-28,NE,0,0,240963,136.78,120788,68.56,0,0
2021-11-28,NW,0,0,58299,132.82,28127,64.08,0,0
2021-11-28,OW,0,0,42907,111.64,22191,57.74,0,0
2021-11-28,SG,0,0,629506,121.23,308867,59.48,0,0
2021-11-28,SH,0,0,118608,141.21,54739,65.17,0,0
2021-11-28,SO,0,0,373047,133.11,184045,65.67,0,0
2021-11-28,SZ,0,0,189482,115.76,93164,56.92,0,0
2021-11-28,TG,0,0,341364,119.37,167735,58.66,0,0
2021-11-28,TI,0,0,499737,141.9,242530,68.87,0,0
2021-11-28,UR,0,0,46095,124.42,23121,62.41,0,0
2021-11-28,VD,0,0,1118028,135.85,552673,67.16,0,0
2021-11-28,VS,0,0,453207,128.31,228729,64.76,0,0
2021-11-28,ZG,0,0,184082,141.83,85413,65.81,0,0
2021-11-28,ZH,0,0,2205194,140.94,1050572,67.14,0,0
2021-11-29,AA,0,0,12642,NA,0,0,0,0
2021-11-29,AG,0,0,945048,134.41,450880,64.13,0,0
2021-11-29,AI,0,0,19134,116.96,8829,53.97,0,0
2021-11-29,AR,0,0,71955,129.45,32497,58.46,0,0
2021-11-29,BE,0,0,1471225,140.45,698156,66.65,0,0
2021-11-29,BL,0,0,398753,136.18,197239,67.36,0,0
2021-11-29,BS,0,0,310371,158.32,136463,69.61,0,0
2021-11-29,CH,0,0,11901439,136.19,5714076,65.39,0,0
2021-11-29,CHFL,0,0,11952485,136.17,5739109,65.38,0,0
2021-11-29,FL,0,0,51046,130.7,25033,64.1,0,0
2021-11-29,FR,0,0,400126,121.32,217318,65.89,0,0
2021-11-29,GE,0,0,753843,147.97,336315,66.02,0,0
2021-11-29,GL,0,0,50071,121.56,24626,59.79,0,0
2021-11-29,GR,0,0,279493,138.79,133354,66.22,0,0
2021-11-29,JU,0,0,93712,126.98,45271,61.34,0,0
2021-11-29,LU,0,0,564267,134.25,268393,63.85,0,0
2021-11-29,NE,0,0,242235,137.5,120980,68.67,0,0
2021-11-29,NW,0,0,58455,133.17,28134,64.1,0,0
2021-11-29,OW,0,0,43215,112.44,22216,57.8,0,0
2021-11-29,SG,0,0,633872,122.08,309095,59.53,0,0
2021-11-29,SH,0,0,119364,142.11,54742,65.17,0,0
2021-11-29,SO,0,0,375116,133.85,184125,65.7,0,0
2021-11-29,SZ,0,0,190480,116.37,93227,56.95,0,0
2021-11-29,TG,0,0,343128,119.99,167861,58.7,0,0
2021-11-29,TI,0,0,499901,141.94,242555,68.87,0,0
2021-11-29,UR,0,0,46572,125.71,23137,62.45,0,0
2021-11-29,VD,0,0,1121404,136.26,553012,67.2,0,0
2021-11-29,VS,0,0,454933,128.8,228869,64.8,0,0
2021-11-29,ZG,0,0,185261,142.74,85458,65.84,0,0
2021-11-29,ZH,0,0,2216863,141.68,1051324,67.19,0,0
2021-11-30,AA,0,0,12642,NA,0,0,0,0
2021-11-30,AG,0,0,950732,135.22,451288,64.19,0,0
2021-11-30,AI,0,0,19267,117.77,8836,54.01,0,0
2021-11-30,AR,0,0,71982,129.5,32497,58.46,0,0
2021-11-30,BE,0,0,1480180,141.31,698780,66.71,0,0
2021-11-30,BL,0,0,401056,136.96,197389,67.41,0,0
2021-11-30,BS,0,0,312884,159.61,136518,69.64,0,0
2021-11-30,CH,0,0,11961615,136.88,5718218,65.43,0,0
2021-11-30,CHFL,0,0,12012764,136.85,5743271,65.43,0,0
2021-11-30,FL,0,0,51149,130.97,25053,64.15,0,0
2021-11-30,FR,0,0,400939,121.57,217368,65.91,0,0
2021-11-30,GE,0,0,756720,148.54,336717,66.09,0,0
2021-11-30,GL,0,0,50071,121.56,24628,59.79,0,0
2021-11-30,GR,0,0,281272,139.68,133427,66.26,0,0
2021-11-30,JU,0,0,93996,127.37,45345,61.44,0,0
2021-11-30,LU,0,0,567370,134.98,268605,63.9,0,0
2021-11-30,NE,0,0,242801,137.83,121010,68.69,0,0
2021-11-30,NW,0,0,58918,134.23,28159,64.15,0,0
2021-11-30,OW,0,0,43446,113.04,22237,57.86,0,0
2021-11-30,SG,0,0,636925,122.66,309245,59.56,0,0
2021-11-30,SH,0,0,120077,142.96,54829,65.28,0,0
2021-11-30,SO,0,0,376047,134.19,184258,65.75,0,0
2021-11-30,SZ,0,0,191619,117.06,93286,56.99,0,0
2021-11-30,TG,0,0,345119,120.69,167980,58.74,0,0
2021-11-30,TI,0,0,501337,142.35,242608,68.89,0,0
2021-11-30,UR,0,0,46794,126.31,23138,62.46,0,0
2021-11-30,VD,0,0,1124707,136.66,553361,67.24,0,0
2021-11-30,VS,0,0,458171,129.72,229075,64.86,0,0
2021-11-30,ZG,0,0,186399,143.62,85506,65.88,0,0
2021-11-30,ZH,0,0,2230144,142.53,1052128,67.24,0,0
2021-12-01,AA,0,0,12642,NA,0,0,0,0
2021-12-01,AG,0,0,955906,135.96,451637,64.24,0,0
2021-12-01,AI,0,0,19497,119.17,8857,54.14,0,0
2021-12-01,AR,0,0,72754,130.89,32578,58.61,0,0
2021-12-01,BE,0,0,1489742,142.22,699389,66.77,0,0
2021-12-01,BL,0,0,403125,137.67,197560,67.47,0,0
2021-12-01,BS,0,0,315666,161.02,136690,69.73,0,0
2021-12-01,CH,0,0,12032906,137.7,5723476,65.5,0,0
2021-12-01,CHFL,0,0,12084505,137.67,5748597,65.49,0,0
2021-12-01,FL,0,0,51599,132.12,25121,64.32,0,0
2021-12-01,FR,0,0,402213,121.95,217549,65.96,0,0
2021-12-01,GE,0,0,759956,149.17,337054,66.16,0,0
2021-12-01,GL,0,0,50394,122.35,24659,59.87,0,0
2021-12-01,GR,0,0,284111,141.08,133535,66.31,0,0
2021-12-01,JU,0,0,94377,127.89,45370,61.48,0,0
2021-12-01,LU,0,0,570691,135.77,268826,63.96,0,0
2021-12-01,NE,0,0,244255,138.65,121144,68.77,0,0
2021-12-01,NW,0,0,59353,135.22,28177,64.19,0,0
2021-12-01,OW,0,0,43618,113.49,22251,57.89,0,0
2021-12-01,SG,0,0,642077,123.66,309551,59.62,0,0
2021-12-01,SH,0,0,120768,143.78,54896,65.36,0,0
2021-12-01,SO,0,0,378467,135.05,184460,65.82,0,0
2021-12-01,SZ,0,0,192573,117.65,93364,57.04,0,0
2021-12-01,TG,0,0,347068,121.37,168177,58.81,0,0
2021-12-01,TI,0,0,503989,143.11,242787,68.94,0,0
2021-12-01,UR,0,0,47281,127.62,23170,62.54,0,0
2021-12-01,VD,0,0,1129134,137.2,553791,67.29,0,0
2021-12-01,VS,0,0,461815,130.75,229311,64.92,0,0
2021-12-01,ZG,0,0,187470,144.44,85561,65.92,0,0
2021-12-01,ZH,0,0,2243964,143.42,1053132,67.31,0,0
2021-12-02,AA,0,0,12642,NA,0,0,0,0
2021-12-02,AG,0,0,962066,136.83,452040,64.29,0,0
2021-12-02,AI,0,0,19571,119.63,8881,54.28,0,0
2021-12-02,AR,0,0,72836,131.04,32588,58.63,0,0
2021-12-02,BE,0,0,1499435,143.15,700039,66.83,0,0
2021-12-02,BL,0,0,404871,138.27,197794,67.55,0,0
2021-12-02,BS,0,0,317879,162.15,136745,69.76,0,0
2021-12-02,CH,0,0,12099918,138.46,5727628,65.54,0,0
2021-12-02,CHFL,0,0,12151738,138.44,5752806,65.54,0,0
2021-12-02,FL,0,0,51820,132.68,25178,64.47,0,0
2021-12-02,FR,0,0,403805,122.44,217767,66.03,0,0
2021-12-02,GE,0,0,763470,149.86,337361,66.22,0,0
2021-12-02,GL,0,0,50861,123.48,24672,59.9,0,0
2021-12-02,GR,0,0,285815,141.93,133641,66.36,0,0
2021-12-02,JU,0,0,94698,128.32,45408,61.53,0,0
2021-12-02,LU,0,0,574289,136.63,269055,64.01,0,0
2021-12-02,NE,0,0,244733,138.92,121187,68.79,0,0
2021-12-02,NW,0,0,59882,136.42,28194,64.23,0,0
2021-12-02,OW,0,0,43897,114.21,22295,58.01,0,0
2021-12-02,SG,0,0,646267,124.46,309751,59.65,0,0
2021-12-02,SH,0,0,121502,144.65,54901,65.36,0,0
2021-12-02,SO,0,0,379601,135.45,184521,65.84,0,0
2021-12-02,SZ,0,0,193497,118.21,93437,57.08,0,0
2021-12-02,TG,0,0,349037,122.06,168311,58.86,0,0
2021-12-02,TI,0,0,506527,143.83,242973,68.99,0,0
2021-12-02,UR,0,0,47584,128.44,23171,62.54,0,0
2021-12-02,VD,0,0,1132681,137.63,554116,67.33,0,0
2021-12-02,VS,0,0,464909,131.62,229451,64.96,0,0
2021-12-02,ZG,0,0,188461,145.21,85616,65.97,0,0
2021-12-02,ZH,0,0,2259102,144.38,1053713,67.34,0,0
2021-12-03,AA,0,0,12670,NA,0,0,0,0
2021-12-03,AG,0,0,968274,137.72,452658,64.38,0,0
2021-12-03,AI,0,0,19619,119.92,8887,54.32,0,0
2021-12-03,AR,0,0,73355,131.97,32625,58.69,0,0
2021-12-03,BE,0,0,1508254,143.99,700793,66.9,0,0
2021-12-03,BL,0,0,406871,138.95,197918,67.59,0,0
2021-12-03,BS,0,0,320559,163.52,136881,69.82,0,0
2021-12-03,CH,0,0,12171500,139.28,5733514,65.61,0,0
2021-12-03,CHFL,0,0,12223348,139.25,5758695,65.6,0,0
2021-12-03,FL,0,0,51848,132.76,25181,64.48,0,0
2021-12-03,FR,0,0,405257,122.88,218006,66.1,0,0
2021-12-03,GE,0,0,767122,150.58,337746,66.3,0,0
2021-12-03,GL,0,0,51430,124.86,24723,60.02,0,0
2021-12-03,GR,0,0,288010,143.02,133743,66.41,0,0
2021-12-03,JU,0,0,95062,128.81,45449,61.59,0,0
2021-12-03,LU,0,0,578181,137.56,269329,64.08,0,0
2021-12-03,NE,0,0,246285,139.8,121313,68.86,0,0
2021-12-03,NW,0,0,60427,137.67,28260,64.38,0,0
2021-12-03,OW,0,0,44139,114.84,22308,58.04,0,0
2021-12-03,SG,0,0,651752,125.52,310193,59.74,0,0
2021-12-03,SH,0,0,122244,145.54,54957,65.43,0,0
2021-12-03,SO,0,0,381535,136.14,184733,65.92,0,0
2021-12-03,SZ,0,0,194541,118.85,93574,57.17,0,0
2021-12-03,TG,0,0,351123,122.79,168491,58.92,0,0
2021-12-03,TI,0,0,509846,144.77,243081,69.02,0,0
2021-12-03,UR,0,0,48085,129.79,23192,62.6,0,0
2021-12-03,VD,0,0,1137134,138.17,554596,67.39,0,0
2021-12-03,VS,0,0,467676,132.41,229644,65.02,0,0
2021-12-03,ZG,0,0,189550,146.05,85696,66.03,0,0
2021-12-03,ZH,0,0,2272499,145.24,1054718,67.41,0,0
2021-12-04,AA,0,0,12670,NA,0,0,0,0
2021-12-04,AG,0,0,971087,138.12,452980,64.43,0,0
2021-12-04,AI,0,0,19649,120.1,8889,54.33,0,0
2021-12-04,AR,0,0,73811,132.79,32646,58.73,0,0
2021-12-04,BE,0,0,1512039,144.35,701069,66.93,0,0
2021-12-04,BL,0,0,408404,139.47,197963,67.61,0,0
2021-12-04,BS,0,0,320854,163.67,136898,69.83,0,0
2021-12-04,CH,0,0,12206613,139.68,5736940,65.65,0,0
2021-12-04,CHFL,0,0,12258461,139.65,5762121,65.64,0,0
2021-12-04,FL,0,0,51848,132.76,25181,64.48,0,0
2021-12-04,FR,0,0,406505,123.25,218278,66.18,0,0
2021-12-04,GE,0,0,769590,151.06,337973,66.34,0,0
2021-12-04,GL,0,0,51430,124.86,24723,60.02,0,0
2021-12-04,GR,0,0,288885,143.46,133816,66.45,0,0
2021-12-04,JU,0,0,95158,128.94,45454,61.59,0,0
2021-12-04,LU,0,0,580410,138.09,269618,64.14,0,0
2021-12-04,NE,0,0,246900,140.15,121354,68.89,0,0
2021-12-04,NW,0,0,60502,137.84,28267,64.4,0,0
2021-12-04,OW,0,0,44140,114.84,22308,58.04,0,0
2021-12-04,SG,0,0,654026,125.96,310431,59.79,0,0
2021-12-04,SH,0,0,123150,146.62,54958,65.43,0,0
2021-12-04,SO,0,0,383139,136.72,184872,65.97,0,0
2021-12-04,SZ,0,0,194542,118.85,93586,57.17,0,0
2021-12-04,TG,0,0,352649,123.32,168642,58.97,0,0
2021-12-04,TI,0,0,513229,145.73,243549,69.15,0,0
2021-12-04,UR,0,0,48326,130.45,23192,62.6,0,0
2021-12-04,VD,0,0,1138495,138.34,554876,67.42,0,0
2021-12-04,VS,0,0,468355,132.6,229754,65.05,0,0
2021-12-04,ZG,0,0,190494,146.77,85767,66.08,0,0
2021-12-04,ZH,0,0,2278174,145.6,1055077,67.43,0,0
2021-12-05,AA,0,0,12670,NA,0,0,0,0
2021-12-05,AG,0,0,972632,138.34,453007,64.43,0,0
2021-12-05,AI,0,0,19649,120.1,8889,54.33,0,0
2021-12-05,AR,0,0,73811,132.79,32646,58.73,0,0
2021-12-05,BE,0,0,1512085,144.36,701069,66.93,0,0
2021-12-05,BL,0,0,409450,139.83,197967,67.61,0,0
2021-12-05,BS,0,0,320854,163.67,136900,69.83,0,0
2021-12-05,CH,0,0,12216015,139.79,5737366,65.65,0,0
2021-12-05,CHFL,0,0,12267863,139.76,5762547,65.65,0,0
2021-12-05,FL,0,0,51848,132.76,25181,64.48,0,0
2021-12-05,FR,0,0,407258,123.48,218343,66.2,0,0
2021-12-05,GE,0,0,769590,151.06,337973,66.34,0,0
2021-12-05,GL,0,0,51430,124.86,24723,60.02,0,0
2021-12-05,GR,0,0,288887,143.46,133816,66.45,0,0
2021-12-05,JU,0,0,95158,128.94,45454,61.59,0,0
2021-12-05,LU,0,0,580410,138.09,269625,64.15,0,0
2021-12-05,NE,0,0,246900,140.15,121354,68.89,0,0
2021-12-05,NW,0,0,60502,137.84,28267,64.4,0,0
2021-12-05,OW,0,0,44144,114.85,22308,58.04,0,0
2021-12-05,SG,0,0,654029,125.96,310433,59.79,0,0
2021-12-05,SH,0,0,123150,146.62,54960,65.43,0,0
2021-12-05,SO,0,0,383246,136.75,184873,65.97,0,0
2021-12-05,SZ,0,0,194542,118.85,93595,57.18,0,0
2021-12-05,TG,0,0,354010,123.8,168650,58.98,0,0
2021-12-05,TI,0,0,514497,146.09,243579,69.16,0,0
2021-12-05,UR,0,0,48326,130.45,23192,62.6,0,0
2021-12-05,VD,0,0,1139024,138.4,554981,67.44,0,0
2021-12-05,VS,0,0,468360,132.6,229756,65.05,0,0
2021-12-05,ZG,0,0,191284,147.38,85815,66.12,0,0
2021-12-05,ZH,0,0,2280117,145.73,1055191,67.44,0,0
2021-12-06,AA,0,0,12694,NA,0,0,0,0
2021-12-06,AG,0,0,977481,139.03,453523,64.5,0,0
2021-12-06,AI,0,0,19676,120.27,8900,54.4,0,0
2021-12-06,AR,0,0,74397,133.84,32707,58.84,0,0
2021-12-06,BE,0,0,1520571,145.17,701681,66.99,0,0
2021-12-06,BL,0,0,411765,140.62,198150,67.67,0,0
2021-12-06,BS,0,0,323112,164.82,136958,69.86,0,0
2021-12-06,CH,0,0,12280615,140.53,5742110,65.71,0,0
2021-12-06,CHFL,0,0,12332856,140.5,5767366,65.7,0,0
2021-12-06,FL,0,0,52241,133.76,25256,64.67,0,0
2021-12-06,FR,0,0,408477,123.85,218446,66.23,0,0
2021-12-06,GE,0,0,772230,151.58,338225,66.39,0,0
2021-12-06,GL,0,0,51431,124.86,24724,60.02,0,0
2021-12-06,GR,0,0,290540,144.28,133878,66.48,0,0
2021-12-06,JU,0,0,95494,129.4,45505,61.66,0,0
2021-12-06,LU,0,0,583317,138.78,269846,64.2,0,0
2021-12-06,NE,0,0,248553,141.09,121494,68.97,0,0
2021-12-06,NW,0,0,60737,138.37,28304,64.48,0,0
2021-12-06,OW,0,0,44367,115.43,22331,58.1,0,0
2021-12-06,SG,0,0,658258,126.77,310902,59.88,0,0
2021-12-06,SH,0,0,123894,147.5,54965,65.44,0,0
2021-12-06,SO,0,0,385421,137.53,185017,66.02,0,0
2021-12-06,SZ,0,0,195637,119.52,93675,57.23,0,0
2021-12-06,TG,0,0,356335,124.61,168840,59.04,0,0
2021-12-06,TI,0,0,515964,146.51,243632,69.18,0,0
2021-12-06,UR,0,0,48785,131.68,23225,62.69,0,0
2021-12-06,VD,0,0,1145030,139.13,555335,67.48,0,0
2021-12-06,VS,0,0,471020,133.35,229953,65.1,0,0
2021-12-06,ZG,0,0,192423,148.26,85868,66.16,0,0
2021-12-06,ZH,0,0,2293006,146.55,1056026,67.49,0,0
2021-12-07,AA,0,0,12726,NA,0,0,0,0
2021-12-07,AG,0,0,983246,139.85,454105,64.59,0,0
2021-12-07,AI,0,0,19833,121.23,8924,54.55,0,0
2021-12-07,AR,0,0,74889,134.73,32719,58.86,0,0
2021-12-07,BE,0,0,1531344,146.19,702359,67.05,0,0
2021-12-07,BL,0,0,414351,141.51,198189,67.68,0,0
2021-12-07,BS,0,0,325674,166.13,137050,69.91,0,0
2021-12-07,CH,0,0,12360932,141.45,5746814,65.76,0,0
2021-12-07,CHFL,0,0,12413970,141.42,5772086,65.76,0,0
2021-12-07,FL,0,0,53038,135.8,25272,64.71,0,0
2021-12-07,FR,0,0,409764,124.24,218519,66.26,0,0
2021-12-07,GE,0,0,776280,152.38,338641,66.47,0,0
2021-12-07,GL,0,0,51919,126.05,24727,60.03,0,0
2021-12-07,GR,0,0,292550,145.28,133979,66.53,0,0
2021-12-07,JU,0,0,95938,130,45599,61.79,0,0
2021-12-07,LU,0,0,587232,139.71,270144,64.27,0,0
2021-12-07,NE,0,0,250691,142.3,121584,69.02,0,0
2021-12-07,NW,0,0,61342,139.75,28330,64.54,0,0
2021-12-07,OW,0,0,44881,116.77,22382,58.23,0,0
2021-12-07,SG,0,0,662619,127.61,311164,59.93,0,0
2021-12-07,SH,0,0,124732,148.5,55093,65.59,0,0
2021-12-07,SO,0,0,386925,138.07,185075,66.04,0,0
2021-12-07,SZ,0,0,196704,120.17,93756,57.28,0,0
2021-12-07,TG,0,0,358843,125.49,168992,59.1,0,0
2021-12-07,TI,0,0,520979,147.93,243729,69.21,0,0
2021-12-07,UR,0,0,48918,132.04,23232,62.71,0,0
2021-12-07,VD,0,0,1151454,139.91,555699,67.52,0,0
2021-12-07,VS,0,0,474219,134.26,230115,65.15,0,0
2021-12-07,ZG,0,0,193639,149.2,85925,66.2,0,0
2021-12-07,ZH,0,0,2309240,147.59,1056783,67.54,0,0
2021-12-08,AA,0,0,12726,NA,0,0,0,0
2021-12-08,AG,0,0,988578,140.61,454624,64.66,0,0
2021-12-08,AI,0,0,19836,121.25,8930,54.58,0,0
2021-12-08,AR,0,0,75573,135.96,32786,58.98,0,0
2021-12-08,BE,0,0,1542739,147.28,703031,67.12,0,0
2021-12-08,BL,0,0,417260,142.5,198307,67.72,0,0
2021-12-08,BS,0,0,328414,167.53,137274,70.02,0,0
2021-12-08,CH,0,0,12433886,142.28,5752318,65.83,0,0
2021-12-08,CHFL,0,0,12487739,142.26,5777593,65.82,0,0
2021-12-08,FL,0,0,53853,137.89,25275,64.72,0,0
2021-12-08,FR,0,0,410613,124.5,218669,66.3,0,0
2021-12-08,GE,0,0,780249,153.16,339040,66.55,0,0
2021-12-08,GL,0,0,52344,127.08,24790,60.18,0,0
2021-12-08,GR,0,0,294512,146.25,134097,66.59,0,0
2021-12-08,JU,0,0,96511,130.78,45642,61.85,0,0
2021-12-08,LU,0,0,588644,140.04,270260,64.3,0,0
2021-12-08,NE,0,0,252287,143.21,121721,69.09,0,0
2021-12-08,NW,0,0,61342,139.75,28336,64.56,0,0
2021-12-08,OW,0,0,45091,117.32,22425,58.35,0,0
2021-12-08,SG,0,0,666722,128.4,311568,60,0,0
2021-12-08,SH,0,0,125542,149.46,55204,65.72,0,0
2021-12-08,SO,0,0,389297,138.91,185323,66.13,0,0
2021-12-08,SZ,0,0,197803,120.84,93852,57.34,0,0
2021-12-08,TG,0,0,361230,126.32,169181,59.16,0,0
2021-12-08,TI,0,0,523969,148.78,243871,69.25,0,0
2021-12-08,UR,0,0,48958,132.15,23233,62.71,0,0
2021-12-08,VD,0,0,1158605,140.78,556164,67.58,0,0
2021-12-08,VS,0,0,474399,134.31,230134,65.16,0,0
2021-12-08,ZG,0,0,194663,149.99,85977,66.24,0,0
2021-12-08,ZH,0,0,2325979,148.66,1057879,67.61,0,0
2021-12-09,AA,0,0,12726,NA,0,0,0,0
2021-12-09,AG,0,0,994632,141.47,455088,64.73,0,0
2021-12-09,AI,0,0,19926,121.8,8933,54.6,0,0
2021-12-09,AR,0,0,76134,136.97,32799,59.01,0,0
2021-12-09,BE,0,0,1554224,148.38,703573,67.17,0,0
2021-12-09,BL,0,0,419950,143.42,198652,67.84,0,0
2021-12-09,BS,0,0,330674,168.68,137390,70.08,0,0
2021-12-09,CH,0,0,12519726,143.27,5757299,65.88,0,0
2021-12-09,CHFL,0,0,12574400,143.25,5782585,65.88,0,0
2021-12-09,FL,0,0,54674,139.99,25286,64.74,0,0
2021-12-09,FR,0,0,412492,125.07,218871,66.36,0,0
2021-12-09,GE,0,0,784250,153.94,339343,66.61,0,0
2021-12-09,GL,0,0,52838,128.28,24839,60.3,0,0
2021-12-09,GR,0,0,296379,147.18,134253,66.67,0,0
2021-12-09,JU,0,0,97005,131.45,45685,61.91,0,0
2021-12-09,LU,0,0,593242,141.14,270687,64.4,0,0
2021-12-09,NE,0,0,253929,144.14,121790,69.13,0,0
2021-12-09,NW,0,0,61756,140.69,28360,64.61,0,0
2021-12-09,OW,0,0,45357,118.01,22441,58.39,0,0
2021-12-09,SG,0,0,672530,129.52,311982,60.08,0,0
2021-12-09,SH,0,0,126530,150.64,55208,65.73,0,0
2021-12-09,SO,0,0,390469,139.33,185370,66.15,0,0
2021-12-09,SZ,0,0,198768,121.43,93921,57.38,0,0
2021-12-09,TG,0,0,363606,127.15,169368,59.23,0,0
2021-12-09,TI,0,0,528847,150.16,244073,69.3,0,0
2021-12-09,UR,0,0,49287,133.04,23238,62.73,0,0
2021-12-09,VD,0,0,1165182,141.58,556532,67.62,0,0
2021-12-09,VS,0,0,478403,135.44,230288,65.2,0,0
2021-12-09,ZG,0,0,195896,150.94,86050,66.3,0,0
2021-12-09,ZH,0,0,2344694,149.85,1058565,67.65,0,0
2021-12-10,AA,0,0,12726,NA,0,0,0,0
2021-12-10,AG,0,0,1001166,142.4,455743,64.82,0,0
2021-12-10,AI,0,0,19980,122.13,8937,54.63,0,0
2021-12-10,AR,0,0,76839,138.24,32862,59.12,0,0
2021-12-10,BE,0,0,1564699,149.38,704507,67.26,0,0
2021-12-10,BL,0,0,422647,144.34,198763,67.88,0,0
2021-12-10,BS,0,0,333223,169.98,137514,70.15,0,0
2021-12-10,CH,0,0,12606048,144.25,5764165,65.96,0,0
2021-12-10,CHFL,0,0,12661372,144.24,5789517,65.96,0,0
2021-12-10,FL,0,0,55324,141.66,25352,64.91,0,0
2021-12-10,FR,0,0,414269,125.61,219067,66.42,0,0
2021-12-10,GE,0,0,788283,154.73,339736,66.69,0,0
2021-12-10,GL,0,0,53327,129.47,24880,60.4,0,0
2021-12-10,GR,0,0,298778,148.37,134529,66.8,0,0
2021-12-10,JU,0,0,97603,132.26,45762,62.01,0,0
2021-12-10,LU,0,0,597355,142.12,271045,64.48,0,0
2021-12-10,NE,0,0,255491,145.03,121907,69.2,0,0
2021-12-10,NW,0,0,62324,141.99,28429,64.77,0,0
2021-12-10,OW,0,0,45572,118.57,22454,58.42,0,0
2021-12-10,SG,0,0,678513,130.67,312508,60.19,0,0
2021-12-10,SH,0,0,127364,151.63,55260,65.79,0,0
2021-12-10,SO,0,0,392892,140.2,185632,66.24,0,0
2021-12-10,SZ,0,0,199787,122.05,94067,57.47,0,0
2021-12-10,TG,0,0,366399,128.13,169593,59.31,0,0
2021-12-10,TI,0,0,533248,151.41,244287,69.36,0,0
2021-12-10,UR,0,0,49875,134.63,23294,62.88,0,0
2021-12-10,VD,0,0,1172266,142.44,557012,67.68,0,0
2021-12-10,VS,0,0,481681,136.37,230494,65.26,0,0
2021-12-10,ZG,0,0,197367,152.07,86152,66.38,0,0
2021-12-10,ZH,0,0,2362374,150.98,1059731,67.73,0,0
2021-12-11,AA,0,0,12726,NA,0,0,0,0
2021-12-11,AG,0,0,1004229,142.83,456049,64.86,0,0
2021-12-11,AI,0,0,19980,122.13,8937,54.63,0,0
2021-12-11,AR,0,0,77319,139.1,32873,59.14,0,0
2021-12-11,BE,0,0,1571025,149.98,704710,67.28,0,0
2021-12-11,BL,0,0,425314,145.25,198828,67.9,0,0
2021-12-11,BS,0,0,334832,170.8,137639,70.21,0,0
2021-12-11,CH,0,0,12653927,144.8,5767636,66,0,0
2021-12-11,CHFL,0,0,12709851,144.79,5792988,66,0,0
2021-12-11,FL,0,0,55924,143.19,25352,64.91,0,0
2021-12-11,FR,0,0,415720,126.05,219257,66.48,0,0
2021-12-11,GE,0,0,790789,155.22,340019,66.74,0,0
2021-12-11,GL,0,0,53327,129.47,24880,60.4,0,0
2021-12-11,GR,0,0,299578,148.77,134610,66.85,0,0
2021-12-11,JU,0,0,97842,132.58,45776,62.03,0,0
2021-12-11,LU,0,0,599961,142.74,271164,64.51,0,0
2021-12-11,NE,0,0,256129,145.39,121948,69.22,0,0
2021-12-11,NW,0,0,62524,142.44,28431,64.77,0,0
2021-12-11,OW,0,0,45572,118.57,22456,58.43,0,0
2021-12-11,SG,0,0,682010,131.35,312775,60.24,0,0
2021-12-11,SH,0,0,128220,152.65,55272,65.8,0,0
2021-12-11,SO,0,0,394284,140.69,185712,66.27,0,0
2021-12-11,SZ,0,0,200317,122.38,94101,57.49,0,0
2021-12-11,TG,0,0,368000,128.69,169750,59.36,0,0
2021-12-11,TI,0,0,537215,152.54,244812,69.51,0,0
2021-12-11,UR,0,0,49897,134.69,23312,62.93,0,0
2021-12-11,VD,0,0,1175285,142.81,557266,67.71,0,0
2021-12-11,VS,0,0,482485,136.6,230638,65.3,0,0
2021-12-11,ZG,0,0,198531,152.97,86227,66.44,0,0
2021-12-11,ZH,0,0,2370816,151.52,1060194,67.76,0,0
2021-12-12,AA,0,0,12726,NA,0,0,0,0
2021-12-12,AG,0,0,1005764,143.05,456104,64.87,0,0
2021-12-12,AI,0,0,19980,122.13,8937,54.63,0,0
2021-12-12,AR,0,0,77319,139.1,32873,59.14,0,0
2021-12-12,BE,0,0,1571120,149.99,704714,67.28,0,0
2021-12-12,BL,0,0,425314,145.25,198829,67.9,0,0
2021-12-12,BS,0,0,334832,170.8,137639,70.21,0,0
2021-12-12,CH,0,0,12669755,144.98,5768160,66.01,0,0
2021-12-12,CHFL,0,0,12725924,144.98,5793512,66,0,0
2021-12-12,FL,0,0,56169,143.82,25352,64.91,0,0
2021-12-12,FR,0,0,416692,126.34,219322,66.5,0,0
2021-12-12,GE,0,0,790801,155.23,340019,66.74,0,0
2021-12-12,GL,0,0,53327,129.47,24881,60.41,0,0
2021-12-12,GR,0,0,299595,148.77,134613,66.85,0,0
