date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF
2020-06-09,,FR,,1187,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-10,,FR,,1187,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-11,,FR,,1189,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-12,,FR,,1192,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-13,,FR,,1194,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-14,,FR,,1194,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-15,,FR,,1196,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-16,,FR,,1196,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-17,,FR,,1198,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-18,,FR,,1198,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-19,,FR,,1201,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-20,,FR,,1204,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-21,,FR,,1207,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-22,,FR,,1215,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-23,,FR,,1216,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-24,,FR,,1222,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-25,,FR,,1224,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-26,,FR,,1229,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-27,,FR,,1231,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-28,,FR,,1231,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-29,,FR,,1241,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-30,,FR,,1245,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-01,,FR,,1251,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-02,,FR,,1256,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-03,,FR,,1260,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-04,,FR,,1263,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-05,,FR,,1263,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-06,,FR,,1267,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-07,,FR,,1269,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-08,,FR,,1271,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-09,,FR,,1276,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-10,,FR,,1281,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-11,,FR,,1282,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-12,,FR,,1285,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-13,,FR,,1289,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-14,,FR,,1292,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-15,,FR,,1293,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-16,,FR,,1296,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-17,,FR,,1305,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-18,,FR,,1313,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-19,,FR,,1316,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-20,,FR,,1320,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-21,,FR,,1323,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-22,,FR,,1326,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-23,,FR,,1330,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-24,,FR,,1331,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-25,,FR,,1334,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-26,,FR,,1335,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-27,,FR,,1342,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-28,,FR,,1348,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-29,,FR,,1357,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-30,,FR,,1365,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-07-31,,FR,,1368,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-01,,FR,,1369,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-02,,FR,,1370,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-03,,FR,,1377,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-04,,FR,,1384,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-05,,FR,,1388,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-06,,FR,,1393,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-07,,FR,,1394,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-08,,FR,,1399,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-09,,FR,,1403,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-10,,FR,,1410,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-11,,FR,,1415,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-12,,FR,,1421,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-13,,FR,,1427,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-14,,FR,,1435,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-15,,FR,,1439,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-16,,FR,,1443,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-17,,FR,,1459,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-18,,FR,,1468,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-19,,FR,,1492,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-20,,FR,,1529,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-21,,FR,,1554,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-22,,FR,,1570,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-23,,FR,,1584,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-24,,FR,,1604,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-25,,FR,,1624,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-26,,FR,,1646,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-27,,FR,,1663,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-28,,FR,,1688,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-29,,FR,,1701,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-30,,FR,,1713,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-08-31,,FR,,1731,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-01,,FR,,1754,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-09-02,,FR,,1809,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
