date,canton,pop,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,firstBoosterVaccinatedTotal,firstBoosterVaccinatedPer100
2021-01-05,SG,454531,30,0.01,29,0.01,1,0,1,0
2021-01-05,SH,74316,278,0.37,278,0.37,0,0,0,0
2021-01-05,SO,247249,1293,0.52,1293,0.52,0,0,0,0
2021-01-05,SZ,144615,513,0.35,513,0.35,0,0,0,0
2021-01-05,TG,250045,351,0.14,351,0.14,0,0,0,0
2021-01-05,TI,317007,3239,1.02,3239,1.02,0,0,1,0
2021-01-05,UR,32706,95,0.29,95,0.29,0,0,0,0
2021-01-05,VD,717158,92,0.01,91,0.01,1,0,0,0
2021-01-05,VS,312362,580,0.19,569,0.18,11,0,0,0
2021-01-05,ZG,113860,208,0.18,207,0.18,1,0,0,0
2021-01-05,ZH,1369335,589,0.04,588,0.04,1,0,2,0
2021-01-06,AG,615124,1154,0.19,1149,0.19,5,0,1,0
2021-01-06,AI,14261,270,1.89,270,1.89,0,0,0,0
2021-01-06,AR,48435,511,1.06,508,1.05,3,0.01,0,0
2021-01-06,BE,925166,78,0.01,78,0.01,0,0,0,0
2021-01-06,BL,259146,1056,0.41,1056,0.41,0,0,0,0
2021-01-06,BS,174132,3813,2.19,3812,2.19,1,0,0,0
2021-01-06,CH,7678659,22687,0.3,22657,0.3,30,0,9,0
2021-01-06,CHFL,7713153,22692,0.29,22662,0.29,30,0,9,0
2021-01-06,FL,34494,5,0.01,5,0.01,0,0,0,0
2021-01-06,FR,286302,1083,0.38,1083,0.38,0,0,0,0
2021-01-06,GE,445161,1210,0.27,1210,0.27,0,0,1,0
2021-01-06,GL,36367,110,0.3,110,0.3,0,0,0,0
2021-01-06,GR,180259,250,0.14,248,0.14,2,0,0,0
2021-01-06,JU,64986,282,0.43,282,0.43,0,0,0,0
2021-01-06,LU,367937,2213,0.6,2212,0.6,1,0,0,0
2021-01-06,NE,155178,476,0.31,476,0.31,0,0,0,0
2021-01-06,NW,39193,309,0.79,309,0.79,0,0,0,0
2021-01-06,OW,33828,256,0.76,256,0.76,0,0,0,0
2021-01-06,SG,454531,161,0.04,160,0.04,1,0,3,0
2021-01-06,SH,74316,374,0.5,374,0.5,0,0,0,0
2021-01-06,SO,247249,1976,0.8,1976,0.8,0,0,0,0
2021-01-06,SZ,144615,521,0.36,521,0.36,0,0,0,0
2021-01-06,TG,250045,457,0.18,457,0.18,0,0,0,0
2021-01-06,TI,317007,3961,1.25,3961,1.25,0,0,1,0
2021-01-06,UR,32706,95,0.29,95,0.29,0,0,0,0
2021-01-06,VD,717158,94,0.01,93,0.01,1,0,1,0
2021-01-06,VS,312362,754,0.24,741,0.24,13,0,0,0
2021-01-06,ZG,113860,252,0.22,251,0.22,1,0,0,0
2021-01-06,ZH,1369335,971,0.07,969,0.07,2,0,2,0
2021-01-07,AG,615124,1848,0.3,1842,0.3,6,0,1,0
2021-01-07,AI,14261,301,2.11,301,2.11,0,0,0,0
2021-01-07,AR,48435,710,1.47,705,1.46,5,0.01,0,0
2021-01-07,BE,925166,97,0.01,97,0.01,0,0,0,0
2021-01-07,BL,259146,1582,0.61,1582,0.61,0,0,0,0
2021-01-07,BS,174132,3817,2.19,3816,2.19,1,0,0,0
2021-01-07,CH,7678659,29739,0.39,29694,0.39,45,0,10,0
2021-01-07,CHFL,7713153,29745,0.39,29700,0.39,45,0,10,0
2021-01-07,FL,34494,6,0.02,6,0.02,0,0,0,0
2021-01-07,FR,286302,1157,0.4,1157,0.4,0,0,0,0
2021-01-07,GE,445161,1905,0.43,1905,0.43,0,0,1,0
2021-01-07,GL,36367,279,0.77,279,0.77,0,0,0,0
2021-01-07,GR,180259,329,0.18,326,0.18,3,0,1,0
2021-01-07,JU,64986,383,0.59,383,0.59,0,0,0,0
2021-01-07,LU,367937,2976,0.81,2975,0.81,1,0,0,0
2021-01-07,NE,155178,578,0.37,578,0.37,0,0,0,0
2021-01-07,NW,39193,416,1.06,416,1.06,0,0,0,0
2021-01-07,OW,33828,358,1.06,358,1.06,0,0,0,0
2021-01-07,SG,454531,320,0.07,318,0.07,2,0,3,0
2021-01-07,SH,74316,716,0.96,716,0.96,0,0,0,0
2021-01-07,SO,247249,2507,1.01,2507,1.01,0,0,0,0
2021-01-07,SZ,144615,608,0.42,608,0.42,0,0,0,0
2021-01-07,TG,250045,708,0.28,708,0.28,0,0,0,0
2021-01-07,TI,317007,4746,1.5,4746,1.5,0,0,1,0
2021-01-07,UR,32706,230,0.7,230,0.7,0,0,0,0
2021-01-07,VD,717158,191,0.03,190,0.03,1,0,1,0
2021-01-07,VS,312362,1152,0.37,1130,0.36,22,0.01,0,0
2021-01-07,ZG,113860,366,0.32,365,0.32,1,0,0,0
2021-01-07,ZH,1369335,1459,0.11,1456,0.11,3,0,2,0
2021-01-08,AG,615124,2480,0.4,2474,0.4,6,0,2,0
2021-01-08,AI,14261,328,2.3,328,2.3,0,0,0,0
2021-01-08,AR,48435,744,1.54,739,1.53,5,0.01,0,0
2021-01-08,BE,925166,112,0.01,112,0.01,0,0,0,0
2021-01-08,BL,259146,1909,0.74,1908,0.74,1,0,0,0
2021-01-08,BS,174132,3824,2.2,3823,2.2,1,0,0,0
2021-01-08,CH,7678659,37616,0.49,37551,0.49,65,0,12,0
2021-01-08,CHFL,7713153,37622,0.49,37557,0.49,65,0,12,0
2021-01-08,FL,34494,6,0.02,6,0.02,0,0,0,0
2021-01-08,FR,286302,1280,0.45,1280,0.45,0,0,0,0
2021-01-08,GE,445161,2609,0.59,2609,0.59,0,0,1,0
2021-01-08,GL,36367,349,0.96,349,0.96,0,0,0,0
2021-01-08,GR,180259,647,0.36,644,0.36,3,0,1,0
2021-01-08,JU,64986,462,0.71,461,0.71,1,0,0,0
2021-01-08,LU,367937,4128,1.12,4127,1.12,1,0,1,0
2021-01-08,NE,155178,623,0.4,623,0.4,0,0,0,0
2021-01-08,NW,39193,558,1.42,557,1.42,1,0,0,0
2021-01-08,OW,33828,487,1.44,487,1.44,0,0,0,0
2021-01-08,SG,454531,457,0.1,455,0.1,2,0,3,0
2021-01-08,SH,74316,1108,1.49,1108,1.49,0,0,0,0
2021-01-08,SO,247249,3014,1.22,3014,1.22,0,0,0,0
2021-01-08,SZ,144615,970,0.67,970,0.67,0,0,0,0
2021-01-08,TG,250045,914,0.37,914,0.37,0,0,0,0
2021-01-08,TI,317007,6154,1.94,6154,1.94,0,0,1,0
2021-01-08,UR,32706,373,1.14,371,1.13,2,0.01,0,0
2021-01-08,VD,717158,300,0.04,284,0.04,16,0,1,0
2021-01-08,VS,312362,1310,0.42,1288,0.41,22,0.01,0,0
2021-01-08,ZG,113860,552,0.48,551,0.48,1,0,0,0
2021-01-08,ZH,1369335,1924,0.14,1921,0.14,3,0,2,0
2021-01-09,AG,615124,2698,0.44,2690,0.44,8,0,2,0
2021-01-09,AI,14261,328,2.3,328,2.3,0,0,0,0
2021-01-09,AR,48435,744,1.54,739,1.53,5,0.01,0,0
2021-01-09,BE,925166,127,0.01,127,0.01,0,0,0,0
2021-01-09,BL,259146,1913,0.74,1912,0.74,1,0,0,0
2021-01-09,BS,174132,3828,2.2,3827,2.2,1,0,0,0
2021-01-09,CH,7678659,39759,0.52,39689,0.52,70,0,12,0
2021-01-09,CHFL,7713153,39765,0.52,39695,0.51,70,0,12,0
2021-01-09,FL,34494,6,0.02,6,0.02,0,0,0,0
2021-01-09,FR,286302,1287,0.45,1287,0.45,0,0,0,0
2021-01-09,GE,445161,2609,0.59,2609,0.59,0,0,1,0
2021-01-09,GL,36367,350,0.96,350,0.96,0,0,0,0
2021-01-09,GR,180259,647,0.36,644,0.36,3,0,1,0
2021-01-09,JU,64986,462,0.71,461,0.71,1,0,0,0
2021-01-09,LU,367937,4439,1.21,4436,1.21,3,0,1,0
2021-01-09,NE,155178,623,0.4,623,0.4,0,0,0,0
2021-01-09,NW,39193,558,1.42,557,1.42,1,0,0,0
2021-01-09,OW,33828,488,1.44,488,1.44,0,0,0,0
2021-01-09,SG,454531,465,0.1,463,0.1,2,0,3,0
2021-01-09,SH,74316,1108,1.49,1108,1.49,0,0,0,0
2021-01-09,SO,247249,3722,1.51,3721,1.5,1,0,0,0
2021-01-09,SZ,144615,976,0.67,976,0.67,0,0,0,0
2021-01-09,TG,250045,917,0.37,917,0.37,0,0,0,0
2021-01-09,TI,317007,6743,2.13,6743,2.13,0,0,1,0
2021-01-09,UR,32706,373,1.14,371,1.13,2,0.01,0,0
2021-01-09,VD,717158,335,0.05,319,0.04,16,0,1,0
2021-01-09,VS,312362,1310,0.42,1288,0.41,22,0.01,0,0
2021-01-09,ZG,113860,554,0.49,553,0.49,1,0,0,0
2021-01-09,ZH,1369335,2155,0.16,2152,0.16,3,0,2,0
2021-01-10,AG,615124,2698,0.44,2690,0.44,8,0,2,0
2021-01-10,AI,14261,328,2.3,328,2.3,0,0,0,0
2021-01-10,AR,48435,744,1.54,739,1.53,5,0.01,0,0
2021-01-10,BE,925166,128,0.01,128,0.01,0,0,0,0
2021-01-10,BL,259146,1913,0.74,1912,0.74,1,0,0,0
2021-01-10,BS,174132,3828,2.2,3827,2.2,1,0,0,0
2021-01-10,CH,7678659,39792,0.52,39721,0.52,71,0,12,0
2021-01-10,CHFL,7713153,39798,0.52,39727,0.52,71,0,12,0
2021-01-10,FL,34494,6,0.02,6,0.02,0,0,0,0
2021-01-10,FR,286302,1287,0.45,1287,0.45,0,0,0,0
2021-01-10,GE,445161,2610,0.59,2610,0.59,0,0,1,0
2021-01-10,GL,36367,350,0.96,350,0.96,0,0,0,0
2021-01-10,GR,180259,647,0.36,644,0.36,3,0,1,0
2021-01-10,JU,64986,462,0.71,461,0.71,1,0,0,0
2021-01-10,LU,367937,4439,1.21,4436,1.21,3,0,1,0
2021-01-10,NE,155178,623,0.4,623,0.4,0,0,0,0
2021-01-10,NW,39193,558,1.42,557,1.42,1,0,0,0
2021-01-10,OW,33828,488,1.44,488,1.44,0,0,0,0
2021-01-10,SG,454531,465,0.1,463,0.1,2,0,3,0
2021-01-10,SH,74316,1108,1.49,1108,1.49,0,0,0,0
2021-01-10,SO,247249,3722,1.51,3721,1.5,1,0,0,0
2021-01-10,SZ,144615,977,0.68,977,0.68,0,0,0,0
2021-01-10,TG,250045,917,0.37,917,0.37,0,0,0,0
2021-01-10,TI,317007,6744,2.13,6744,2.13,0,0,1,0
2021-01-10,UR,32706,373,1.14,371,1.13,2,0.01,0,0
2021-01-10,VD,717158,362,0.05,346,0.05,16,0,1,0
2021-01-10,VS,312362,1311,0.42,1288,0.41,23,0.01,0,0
2021-01-10,ZG,113860,554,0.49,553,0.49,1,0,0,0
2021-01-10,ZH,1369335,2156,0.16,2153,0.16,3,0,2,0
2021-01-11,AG,615124,3204,0.52,3196,0.52,8,0,2,0
2021-01-11,AI,14261,364,2.55,364,2.55,0,0,0,0
2021-01-11,AR,48435,750,1.55,745,1.54,5,0.01,0,0
2021-01-11,BE,925166,722,0.08,721,0.08,1,0,0,0
2021-01-11,BL,259146,2476,0.96,2475,0.96,1,0,0,0
2021-01-11,BS,174132,3832,2.2,3831,2.2,1,0,0,0
2021-01-11,CH,7678659,47024,0.61,46943,0.61,81,0,13,0
2021-01-11,CHFL,7713153,47031,0.61,46950,0.61,81,0,13,0
2021-01-11,FL,34494,7,0.02,7,0.02,0,0,0,0
2021-01-11,FR,286302,1544,0.54,1544,0.54,0,0,0,0
2021-01-11,GE,445161,3468,0.78,3466,0.78,2,0,1,0
2021-01-11,GL,36367,507,1.39,507,1.39,0,0,0,0
2021-01-11,GR,180259,962,0.53,959,0.53,3,0,1,0
2021-01-11,JU,64986,526,0.81,525,0.81,1,0,0,0
2021-01-11,LU,367937,5056,1.37,5053,1.37,3,0,1,0
2021-01-11,NE,155178,671,0.43,670,0.43,1,0,0,0
2021-01-11,NW,39193,586,1.5,585,1.49,1,0,0,0
2021-01-11,OW,33828,503,1.49,503,1.49,0,0,0,0
2021-01-11,SG,454531,722,0.16,720,0.16,2,0,4,0
2021-01-11,SH,74316,1253,1.69,1253,1.69,0,0,0,0
2021-01-11,SO,247249,4368,1.77,4367,1.77,1,0,0,0
2021-01-11,SZ,144615,1037,0.72,1037,0.72,0,0,0,0
2021-01-11,TG,250045,936,0.37,936,0.37,0,0,0,0
2021-01-11,TI,317007,7297,2.3,7297,2.3,0,0,1,0
2021-01-11,UR,32706,486,1.49,484,1.48,2,0.01,0,0
2021-01-11,VD,717158,923,0.13,901,0.13,22,0,1,0
2021-01-11,VS,312362,1508,0.48,1485,0.48,23,0.01,0,0
2021-01-11,ZG,113860,654,0.57,653,0.57,1,0,0,0
2021-01-11,ZH,1369335,2669,0.19,2666,0.19,3,0,2,0
2021-01-12,AG,615124,4029,0.65,4021,0.65,8,0,2,0
2021-01-12,AI,14261,441,3.09,441,3.09,0,0,0,0
2021-01-12,AR,48435,773,1.6,768,1.59,5,0.01,0,0
2021-01-12,BE,925166,1506,0.16,1505,0.16,1,0,0,0
2021-01-12,BL,259146,3039,1.17,3038,1.17,1,0,0,0
2021-01-12,BS,174132,3836,2.2,3835,2.2,1,0,0,0
2021-01-12,CH,7678659,57287,0.75,57197,0.74,90,0,39,0
2021-01-12,CHFL,7713153,57304,0.74,57214,0.74,90,0,39,0
2021-01-12,FL,34494,17,0.05,17,0.05,0,0,0,0
2021-01-12,FR,286302,1876,0.66,1876,0.66,0,0,0,0
2021-01-12,GE,445161,4360,0.98,4358,0.98,2,0,1,0
2021-01-12,GL,36367,651,1.79,651,1.79,0,0,0,0
2021-01-12,GR,180259,1328,0.74,1325,0.74,3,0,1,0
2021-01-12,JU,64986,579,0.89,578,0.89,1,0,0,0
2021-01-12,LU,367937,5981,1.63,5978,1.62,3,0,4,0
2021-01-12,NE,155178,781,0.5,780,0.5,1,0,0,0
2021-01-12,NW,39193,927,2.37,926,2.36,1,0,1,0
2021-01-12,OW,33828,621,1.84,621,1.84,0,0,21,0.06
2021-01-12,SG,454531,1039,0.23,1035,0.23,4,0,4,0
2021-01-12,SH,74316,1460,1.96,1459,1.96,1,0,0,0
2021-01-12,SO,247249,5068,2.05,5067,2.05,1,0,0,0
2021-01-12,SZ,144615,1151,0.8,1151,0.8,0,0,0,0
2021-01-12,TG,250045,1079,0.43,1078,0.43,1,0,1,0
2021-01-12,TI,317007,8227,2.6,8227,2.6,0,0,1,0
2021-01-12,UR,32706,571,1.75,569,1.74,2,0.01,0,0
2021-01-12,VD,717158,1856,0.26,1833,0.26,23,0,1,0
2021-01-12,VS,312362,1992,0.64,1965,0.63,27,0.01,0,0
2021-01-12,ZG,113860,803,0.71,802,0.7,1,0,0,0
2021-01-12,ZH,1369335,3313,0.24,3310,0.24,3,0,2,0
2021-01-13,AG,615124,4730,0.77,4714,0.77,16,0,2,0
2021-01-13,AI,14261,470,3.3,470,3.3,0,0,0,0
2021-01-13,AR,48435,790,1.63,785,1.62,5,0.01,0,0
2021-01-13,BE,925166,2334,0.25,2333,0.25,1,0,0,0
2021-01-13,BL,259146,3794,1.46,3791,1.46,3,0,0,0
2021-01-13,BS,174132,4416,2.54,4414,2.53,2,0,0,0
2021-01-13,CH,7678659,68123,0.89,67906,0.88,217,0,41,0
2021-01-13,CHFL,7713153,68140,0.88,67923,0.88,217,0,41,0
2021-01-13,FL,34494,17,0.05,17,0.05,0,0,0,0
2021-01-13,FR,286302,2114,0.74,2114,0.74,0,0,0,0
2021-01-13,GE,445161,5284,1.19,5282,1.19,2,0,1,0
2021-01-13,GL,36367,788,2.17,788,2.17,0,0,0,0
2021-01-13,GR,180259,1775,0.98,1772,0.98,3,0,1,0
2021-01-13,JU,64986,620,0.95,619,0.95,1,0,0,0
2021-01-13,LU,367937,6582,1.79,6561,1.78,21,0.01,4,0
2021-01-13,NE,155178,894,0.58,893,0.58,1,0,0,0
2021-01-13,NW,39193,1344,3.43,1341,3.42,3,0.01,1,0
2021-01-13,OW,33828,645,1.91,645,1.91,0,0,21,0.06
2021-01-13,SG,454531,1453,0.32,1449,0.32,4,0,4,0
2021-01-13,SH,74316,1709,2.3,1708,2.3,1,0,0,0
2021-01-13,SO,247249,5777,2.34,5776,2.34,1,0,0,0
2021-01-13,SZ,144615,1422,0.98,1396,0.97,26,0.02,0,0
2021-01-13,TG,250045,1280,0.51,1279,0.51,1,0,3,0
2021-01-13,TI,317007,8590,2.71,8589,2.71,1,0,1,0
2021-01-13,UR,32706,659,2.01,657,2.01,2,0.01,0,0
2021-01-13,VD,717158,2983,0.42,2959,0.41,24,0,1,0
2021-01-13,VS,312362,2676,0.86,2647,0.85,29,0.01,0,0
2021-01-13,ZG,113860,930,0.82,883,0.78,47,0.04,0,0
2021-01-13,ZH,1369335,4064,0.3,4041,0.3,23,0,2,0
2021-01-14,AG,615124,5426,0.88,5408,0.88,18,0,3,0
2021-01-14,AI,14261,478,3.35,478,3.35,0,0,0,0
2021-01-14,AR,48435,806,1.66,801,1.65,5,0.01,0,0
2021-01-14,BE,925166,3447,0.37,3445,0.37,2,0,0,0
2021-01-14,BL,259146,4391,1.69,4387,1.69,4,0,0,0
2021-01-14,BS,174132,4887,2.81,4885,2.81,2,0,0,0
2021-01-14,CH,7678659,78517,1.02,78227,1.02,290,0,44,0
2021-01-14,CHFL,7713153,78541,1.02,78251,1.01,290,0,44,0
2021-01-14,FL,34494,24,0.07,24,0.07,0,0,0,0
2021-01-14,FR,286302,2359,0.82,2359,0.82,0,0,0,0
2021-01-14,GE,445161,6181,1.39,6179,1.39,2,0,1,0
2021-01-14,GL,36367,846,2.33,846,2.33,0,0,0,0
2021-01-14,GR,180259,2063,1.14,2060,1.14,3,0,1,0
2021-01-14,JU,64986,665,1.02,664,1.02,1,0,0,0
2021-01-14,LU,367937,7041,1.91,7011,1.91,30,0.01,4,0
2021-01-14,NE,155178,1007,0.65,1006,0.65,1,0,0,0
2021-01-14,NW,39193,1691,4.31,1687,4.3,4,0.01,1,0
2021-01-14,OW,33828,819,2.42,819,2.42,0,0,21,0.06
2021-01-14,SG,454531,1896,0.42,1892,0.42,4,0,4,0
2021-01-14,SH,74316,1894,2.55,1893,2.55,1,0,0,0
2021-01-14,SO,247249,6467,2.62,6466,2.62,1,0,0,0
2021-01-14,SZ,144615,1607,1.11,1581,1.09,26,0.02,0,0
2021-01-14,TG,250045,1505,0.6,1503,0.6,2,0,3,0
2021-01-14,TI,317007,8840,2.79,8839,2.79,1,0,2,0
2021-01-14,UR,32706,751,2.3,749,2.29,2,0.01,0,0
2021-01-14,VD,717158,3930,0.55,3906,0.54,24,0,1,0
2021-01-14,VS,312362,3647,1.17,3612,1.16,35,0.01,1,0
2021-01-14,ZG,113860,1084,0.95,986,0.87,98,0.09,0,0
2021-01-14,ZH,1369335,4789,0.35,4765,0.35,24,0,2,0
2021-01-15,AG,615124,5887,0.96,5867,0.95,20,0,4,0
2021-01-15,AI,14261,497,3.49,497,3.49,0,0,0,0
2021-01-15,AR,48435,812,1.68,807,1.67,5,0.01,0,0
2021-01-15,BE,925166,4628,0.5,4626,0.5,2,0,0,0
2021-01-15,BL,259146,5000,1.93,4995,1.93,5,0,0,0
2021-01-15,BS,174132,6032,3.46,6026,3.46,6,0,0,0
2021-01-15,CH,7678659,89030,1.16,88678,1.15,352,0,45,0
2021-01-15,CHFL,7713153,89074,1.15,88722,1.15,352,0,45,0
2021-01-15,FL,34494,44,0.13,44,0.13,0,0,0,0
2021-01-15,FR,286302,2555,0.89,2555,0.89,0,0,0,0
2021-01-15,GE,445161,7097,1.59,7095,1.59,2,0,1,0
2021-01-15,GL,36367,926,2.55,925,2.54,1,0,0,0
2021-01-15,GR,180259,2535,1.41,2532,1.4,3,0,1,0
2021-01-15,JU,64986,843,1.3,842,1.3,1,0,0,0
2021-01-15,LU,367937,7642,2.08,7607,2.07,35,0.01,4,0
2021-01-15,NE,155178,1136,0.73,1135,0.73,1,0,0,0
2021-01-15,NW,39193,1808,4.61,1804,4.6,4,0.01,1,0
2021-01-15,OW,33828,830,2.45,830,2.45,0,0,21,0.06
2021-01-15,SG,454531,2080,0.46,2076,0.46,4,0,4,0
2021-01-15,SH,74316,2061,2.77,2060,2.77,1,0,0,0
2021-01-15,SO,247249,6915,2.8,6914,2.8,1,0,0,0
2021-01-15,SZ,144615,1874,1.3,1847,1.28,27,0.02,0,0
2021-01-15,TG,250045,1738,0.7,1736,0.69,2,0,3,0
2021-01-15,TI,317007,9052,2.86,9051,2.86,1,0,2,0
2021-01-15,UR,32706,812,2.48,810,2.48,2,0.01,0,0
2021-01-15,VD,717158,5141,0.72,5114,0.71,27,0,1,0
2021-01-15,VS,312362,4301,1.38,4259,1.36,42,0.01,1,0
2021-01-15,ZG,113860,1327,1.17,1197,1.05,130,0.11,0,0
2021-01-15,ZH,1369335,5501,0.4,5471,0.4,30,0,2,0
2021-01-16,AG,615124,6114,0.99,6094,0.99,20,0,4,0
2021-01-16,AI,14261,499,3.5,499,3.5,0,0,0,0
2021-01-16,AR,48435,829,1.71,824,1.7,5,0.01,0,0
2021-01-16,BE,925166,4657,0.5,4655,0.5,2,0,0,0
2021-01-16,BL,259146,5016,1.94,5011,1.93,5,0,1,0
2021-01-16,BS,174132,7153,4.11,7145,4.1,8,0,0,0
2021-01-16,CH,7678659,93371,1.22,93011,1.21,360,0,46,0
2021-01-16,CHFL,7713153,93417,1.21,93057,1.21,360,0,46,0
2021-01-16,FL,34494,46,0.13,46,0.13,0,0,0,0
2021-01-16,FR,286302,2638,0.92,2638,0.92,0,0,0,0
2021-01-16,GE,445161,7099,1.59,7097,1.59,2,0,1,0
2021-01-16,GL,36367,926,2.55,925,2.54,1,0,0,0
2021-01-16,GR,180259,2537,1.41,2534,1.41,3,0,1,0
2021-01-16,JU,64986,843,1.3,842,1.3,1,0,0,0
2021-01-16,LU,367937,8195,2.23,8160,2.22,35,0.01,4,0
2021-01-16,NE,155178,1136,0.73,1135,0.73,1,0,0,0
2021-01-16,NW,39193,1816,4.63,1812,4.62,4,0.01,1,0
2021-01-16,OW,33828,833,2.46,833,2.46,0,0,21,0.06
2021-01-16,SG,454531,2296,0.51,2292,0.5,4,0,4,0
2021-01-16,SH,74316,2063,2.78,2062,2.77,1,0,0,0
2021-01-16,SO,247249,7737,3.13,7736,3.13,1,0,0,0
2021-01-16,SZ,144615,1881,1.3,1854,1.28,27,0.02,0,0
2021-01-16,TG,250045,1758,0.7,1756,0.7,2,0,3,0
2021-01-16,TI,317007,9249,2.92,9248,2.92,1,0,2,0
2021-01-16,UR,32706,813,2.49,811,2.48,2,0.01,0,0
2021-01-16,VD,717158,5335,0.74,5306,0.74,29,0,1,0
2021-01-16,VS,312362,4496,1.44,4452,1.43,44,0.01,1,0
2021-01-16,ZG,113860,1575,1.38,1444,1.27,131,0.12,0,0
2021-01-16,ZH,1369335,5877,0.43,5846,0.43,31,0,2,0
2021-01-17,AG,615124,6115,0.99,6093,0.99,22,0,4,0
2021-01-17,AI,14261,499,3.5,499,3.5,0,0,0,0
2021-01-17,AR,48435,829,1.71,824,1.7,5,0.01,0,0
2021-01-17,BE,925166,4657,0.5,4655,0.5,2,0,0,0
2021-01-17,BL,259146,5016,1.94,5011,1.93,5,0,1,0
2021-01-17,BS,174132,7153,4.11,7145,4.1,8,0,0,0
2021-01-17,CH,7678659,94032,1.22,93669,1.22,363,0,47,0
2021-01-17,CHFL,7713153,94078,1.22,93715,1.22,363,0,47,0
2021-01-17,FL,34494,46,0.13,46,0.13,0,0,0,0
2021-01-17,FR,286302,2638,0.92,2638,0.92,0,0,0,0
2021-01-17,GE,445161,7102,1.6,7100,1.59,2,0,1,0
2021-01-17,GL,36367,926,2.55,925,2.54,1,0,0,0
2021-01-17,GR,180259,2537,1.41,2534,1.41,3,0,1,0
2021-01-17,JU,64986,843,1.3,842,1.3,1,0,0,0
2021-01-17,LU,367937,8196,2.23,8161,2.22,35,0.01,4,0
2021-01-17,NE,155178,1137,0.73,1136,0.73,1,0,0,0
2021-01-17,NW,39193,1816,4.63,1812,4.62,4,0.01,1,0
2021-01-17,OW,33828,833,2.46,833,2.46,0,0,21,0.06
2021-01-17,SG,454531,2296,0.51,2292,0.5,4,0,5,0
2021-01-17,SH,74316,2063,2.78,2062,2.77,1,0,0,0
2021-01-17,SO,247249,7737,3.13,7736,3.13,1,0,0,0
2021-01-17,SZ,144615,1881,1.3,1854,1.28,27,0.02,0,0
2021-01-17,TG,250045,1758,0.7,1756,0.7,2,0,3,0
2021-01-17,TI,317007,9446,2.98,9445,2.98,1,0,2,0
2021-01-17,UR,32706,813,2.49,811,2.48,2,0.01,0,0
2021-01-17,VD,717158,5541,0.77,5511,0.77,30,0,1,0
2021-01-17,VS,312362,4500,1.44,4456,1.43,44,0.01,1,0
2021-01-17,ZG,113860,1822,1.6,1691,1.49,131,0.12,0,0
2021-01-17,ZH,1369335,5878,0.43,5847,0.43,31,0,2,0
2021-01-18,AG,615124,6964,1.13,6940,1.13,24,0,5,0
2021-01-18,AI,14261,555,3.89,555,3.89,0,0,0,0
2021-01-18,AR,48435,981,2.03,974,2.01,7,0.01,0,0
2021-01-18,BE,925166,6309,0.68,6306,0.68,3,0,0,0
2021-01-18,BL,259146,5736,2.21,5726,2.21,10,0,2,0
2021-01-18,BS,174132,7308,4.2,6672,3.83,636,0.37,0,0
2021-01-18,CH,7678659,105402,1.37,104279,1.36,1123,0.01,49,0
2021-01-18,CHFL,7713153,105528,1.37,104405,1.35,1123,0.01,49,0
2021-01-18,FL,34494,126,0.37,126,0.37,0,0,0,0
2021-01-18,FR,286302,3099,1.08,3099,1.08,0,0,0,0
2021-01-18,GE,445161,7889,1.77,7887,1.77,2,0,1,0
2021-01-18,GL,36367,1005,2.76,1004,2.76,1,0,0,0
2021-01-18,GR,180259,3053,1.69,3049,1.69,4,0,1,0
2021-01-18,JU,64986,921,1.42,919,1.41,2,0,0,0
2021-01-18,LU,367937,8269,2.25,8228,2.24,41,0.01,4,0
2021-01-18,NE,155178,1337,0.86,1336,0.86,1,0,0,0
2021-01-18,NW,39193,1833,4.68,1826,4.66,7,0.02,1,0
2021-01-18,OW,33828,838,2.48,838,2.48,0,0,21,0.06
2021-01-18,SG,454531,2763,0.61,2759,0.61,4,0,5,0
2021-01-18,SH,74316,2268,3.05,2266,3.05,2,0,0,0
2021-01-18,SO,247249,8481,3.43,8480,3.43,1,0,0,0
2021-01-18,SZ,144615,2181,1.51,2057,1.42,124,0.09,0,0
2021-01-18,TG,250045,2061,0.82,2059,0.82,2,0,3,0
2021-01-18,TI,317007,9650,3.04,9649,3.04,1,0,2,0
2021-01-18,UR,32706,879,2.69,876,2.68,3,0.01,0,0
2021-01-18,VD,717158,7144,1,7112,0.99,32,0,1,0
2021-01-18,VS,312362,4802,1.54,4753,1.52,49,0.02,1,0
2021-01-18,ZG,113860,2199,1.93,2065,1.81,134,0.12,0,0
2021-01-18,ZH,1369335,6877,0.5,6844,0.5,33,0,2,0
2021-01-19,AG,615124,7879,1.28,7850,1.28,29,0,5,0
2021-01-19,AI,14261,670,4.7,670,4.7,0,0,0,0
2021-01-19,AR,48435,1335,2.76,1328,2.74,7,0.01,0,0
2021-01-19,BE,925166,8101,0.88,8096,0.88,5,0,0,0
2021-01-19,BL,259146,6485,2.5,6474,2.5,11,0,2,0
2021-01-19,BS,174132,8404,4.83,7130,4.09,1274,0.73,0,0
2021-01-19,CH,7678659,121822,1.59,119989,1.56,1833,0.02,51,0
2021-01-19,CHFL,7713153,122033,1.58,120200,1.56,1833,0.02,51,0
2021-01-19,FL,34494,211,0.61,211,0.61,0,0,0,0
2021-01-19,FR,286302,3650,1.27,3649,1.27,1,0,0,0
